# Version 1.00
#
power[dBm],re:Trc1_S11[U],im:Trc1_S11[U],Trc2_S12[dB],Trc3_S21[dB],Trc4_S11[dB],Trc5_b2d1/a1d1sam[dB],Trc6_S12[dB],Trc7_S22[dB],
-1.565217391304348E+001,6.489432637520108E-002,1.395722166255938E-003,-8.622213932216951E+001,-1.302847751234839E+001,-2.375385694259211E+001,-2.377765046587620E+000,-8.622213932216951E+001,-2.884445824520003E+001,
-1.563263312164143E+001,6.476720633441188E-002,1.399941257183728E-003,-8.348792131735689E+001,-9.638155099978633E+000,-2.377086812742782E+001,-2.381440016744776E+000,-8.348792131735689E+001,-2.776685772811664E+001,
-1.561309233023938E+001,6.496641260464968E-002,1.425185538081337E-003,-9.521079778720838E+001,-1.704225596520116E+001,-2.374413276758182E+001,-2.337777437126936E+000,-9.521079778720838E+001,-2.934421447196537E+001,
-1.559355153883733E+001,6.506876175103021E-002,1.243441937838864E-003,-9.029308106623195E+001,-8.893434271045575E+000,-2.373096349169586E+001,-2.371031306490769E+000,-9.029308106623195E+001,-2.836872329277579E+001,
-1.557401074743527E+001,6.482476344670293E-002,1.272847393178315E-003,-9.236375369286505E+001,-8.602956177592175E+000,-2.376350712549870E+001,-2.347955818360074E+000,-9.236375369286505E+001,-2.803984240532180E+001,
-1.555446995603322E+001,6.482859486959972E-002,1.205162074571247E-003,-8.962732603381264E+001,-1.214150915277383E+001,-2.376316722159956E+001,-2.322207054163614E+000,-8.962732603381264E+001,-2.875653261955161E+001,
-1.553492916463117E+001,6.490455784012228E-002,1.412279348151460E-003,-8.626887284807324E+001,-1.374651969618100E+001,-2.375244032732482E+001,-2.349181887242438E+000,-8.626887284807324E+001,-2.868940154299143E+001,
-1.551538837322912E+001,6.502911933278444E-002,1.140052730977378E-003,-8.655247363194835E+001,-1.127030122694788E+001,-2.373650794727010E+001,-2.341983243671182E+000,-8.655247363194835E+001,-2.802408872255813E+001,
-1.549584758182706E+001,6.508879876002165E-002,1.261151749787162E-003,-8.446928776690481E+001,-1.380996449532623E+001,-2.372824472897931E+001,-2.307771036838823E+000,-8.446928776690481E+001,-2.880239840383432E+001,
-1.547630679042501E+001,6.469372148007113E-002,1.152620031909174E-003,-8.132750098017269E+001,-9.641627710382259E+000,-2.378137894804390E+001,-2.331408457881103E+000,-8.132750098017269E+001,-2.913614581886680E+001,
-1.545676599902296E+001,6.512205461285812E-002,1.247411739661015E-003,-8.517742750347911E+001,-1.066469316783031E+001,-2.372384492463844E+001,-2.344905244622177E+000,-8.517742750347911E+001,-2.952863789600303E+001,
-1.543722520762091E+001,6.443023852163585E-002,1.065588723704343E-003,-8.513874318987949E+001,-1.781148713223006E+001,-2.381701746872176E+001,-2.342303269076754E+000,-8.513874318987949E+001,-2.873834532271176E+001,
-1.541768441621886E+001,6.517789632322797E-002,1.516639820512300E-003,-8.498008967992968E+001,-1.079529638963524E+001,-2.371564233512292E+001,-2.374396198204096E+000,-8.498008967992968E+001,-2.835760201841160E+001,
-1.539814362481681E+001,6.506655975270843E-002,1.087489561947451E-003,-1.072713187913300E+002,-1.704396515510094E+001,-2.373163010732959E+001,-2.315872213766907E+000,-1.072713187913300E+002,-2.923329917755164E+001,
-1.537860283341475E+001,6.486038002868107E-002,1.104915877066910E-003,-1.017469884268826E+002,-1.270762993286037E+001,-2.375915007524128E+001,-2.311592719315149E+000,-1.017469884268826E+002,-2.802173393015162E+001,
-1.535906204201270E+001,6.471099955441891E-002,1.126860630387845E-003,-9.651178894042135E+001,-1.670226259780172E+001,-2.377912108846540E+001,-2.362166456159718E+000,-9.651178894042135E+001,-2.911420983045840E+001,
-1.533952125061065E+001,6.474537112397960E-002,1.541516947228533E-003,-8.877736302559688E+001,-1.962889838504244E+001,-2.377336434460913E+001,-2.368963090010919E+000,-8.877736302559688E+001,-2.889256937983993E+001,
-1.531998045920860E+001,6.487509543287397E-002,1.441991074824218E-003,-8.515348747174470E+001,-3.023590804841931E+001,-2.375629471244545E+001,-2.334994239863891E+000,-8.515348747174470E+001,-2.833859773144463E+001,
-1.530043966780655E+001,6.488012870006372E-002,9.742216930491306E-004,-8.784298751297062E+001,-1.483290662890182E+001,-2.375678684496921E+001,-2.355962116257448E+000,-8.784298751297062E+001,-2.836940175339820E+001,
-1.528089887640450E+001,6.494232748255259E-002,1.223856090008758E-003,-8.656936596702103E+001,-1.681730914441784E+001,-2.374790091424161E+001,-2.333719885923629E+000,-8.656936596702103E+001,-2.877634536134256E+001,
-1.526135808500244E+001,6.494631161990502E-002,1.175308519107343E-003,-8.667320420495996E+001,-1.415937060645307E+001,-2.374748813256783E+001,-2.302124616968163E+000,-8.667320420495996E+001,-2.807414642556340E+001,
-1.524181729360039E+001,6.491889122419395E-002,1.388844849290520E-003,-8.305248787561243E+001,-1.128774970256838E+001,-2.375059088588994E+001,-2.353928394823133E+000,-8.305248787561243E+001,-2.844271061656594E+001,
-1.522227650219834E+001,6.465214635965444E-002,1.085812246988287E-003,-9.295276878563190E+001,-1.063437586186612E+001,-2.378711624751388E+001,-2.357497953610329E+000,-9.295276878563190E+001,-2.858786867513436E+001,
-1.520273571079629E+001,6.490550255757574E-002,1.039857537258782E-003,-8.787584859404731E+001,-2.093117701884975E+001,-2.375325507546964E+001,-2.353433258134799E+000,-8.787584859404731E+001,-2.857390510497551E+001,
-1.518319491939424E+001,6.478235099754470E-002,1.265776102173658E-003,-8.378876642653084E+001,-1.223039111493760E+001,-2.376920821948835E+001,-2.338678705576123E+000,-8.378876642653084E+001,-2.870665374699638E+001,
-1.516365412799219E+001,6.515553504921516E-002,1.476453535355290E-003,-8.279121856700738E+001,-2.584059766757373E+001,-2.371874417806336E+001,-2.369299331747148E+000,-8.279121856700738E+001,-2.913848664128647E+001,
-1.514411333659013E+001,6.477483621758243E-002,1.006372692628122E-003,-9.425416806932600E+001,-6.442910787357787E+000,-2.377082534639576E+001,-2.338465627083168E+000,-9.425416806932600E+001,-2.782072197388155E+001,
-1.512457254518808E+001,6.486960393538806E-002,9.956470497115286E-004,-9.158000033204621E+001,-1.314940012068452E+001,-2.375815210667894E+001,-2.359417322089350E+000,-9.158000033204621E+001,-2.808157821839108E+001,
-1.510503175378603E+001,6.463508230352798E-002,1.311803118679714E-003,-8.420843922596382E+001,-1.275235397931002E+001,-2.378884534951649E+001,-2.345869011413263E+000,-8.420843922596382E+001,-2.818079111573974E+001,
-1.508549096238398E+001,6.486079380425280E-002,1.184868299907773E-003,-8.559372402647237E+001,-1.613941366015225E+001,-2.375890574585388E+001,-2.356182452522481E+000,-8.559372402647237E+001,-2.899346695444499E+001,
-1.506595017098193E+001,6.490660218578707E-002,1.414822662868198E-003,-9.002340707783255E+001,-1.274382998401208E+001,-2.375215946666683E+001,-2.357527979424946E+000,-9.002340707783255E+001,-2.808625722453280E+001,
-1.504640937957987E+001,6.513903568201666E-002,1.187793658174607E-003,-8.749884384435498E+001,-1.079050487082859E+001,-2.372172968559552E+001,-2.341681670666730E+000,-8.749884384435498E+001,-2.871088197486564E+001,
-1.502686858817782E+001,6.467037899792563E-002,1.055043089263856E-003,-9.245941736272229E+001,-1.916194549813334E+001,-2.378473614838054E+001,-2.358756059754003E+000,-9.245941736272229E+001,-2.880950913861089E+001,
-1.500732779677577E+001,6.492588585518097E-002,1.031503658711478E-003,-9.525712679430735E+001,-1.304148368039074E+001,-2.375054625961838E+001,-2.367596454558671E+000,-9.525712679430735E+001,-2.865337644186592E+001,
-1.498778700537372E+001,6.501312229070777E-002,1.170593661857775E-003,-8.867077362816504E+001,-8.922851037545840E+000,-2.373857177889357E+001,-2.349448333915761E+000,-8.867077362816504E+001,-2.849782102685462E+001,
-1.496824621397167E+001,6.502186485404109E-002,1.256631016298720E-003,-9.029930818885050E+001,-1.198816160923542E+001,-2.373718976848949E+001,-2.365870396897166E+000,-9.029930818885050E+001,-2.860381474144348E+001,
-1.494870542256961E+001,6.472778069646046E-002,1.176928531271092E-003,-8.165967917820292E+001,-1.574572772610124E+001,-2.377675007241166E+001,-2.344557644008416E+000,-8.165967917820292E+001,-2.876446395101242E+001,
-1.492916463116756E+001,6.472628067870481E-002,1.206078905345267E-003,-9.281626324149963E+001,-1.676301359349365E+001,-2.377687931163358E+001,-2.363260253043054E+000,-9.281626324149963E+001,-2.897259300909143E+001,
-1.490962383976551E+001,6.480374068725446E-002,1.104550066523490E-003,-8.320898188522237E+001,-2.515333792167011E+001,-2.376673697622453E+001,-2.350964348838045E+000,-8.320898188522237E+001,-2.805200705235855E+001,
-1.489008304836346E+001,6.494939031823842E-002,1.153543152549853E-003,-8.365676040757765E+001,-8.704704834370176E+000,-2.374712870120830E+001,-2.311229331362376E+000,-8.365676040757765E+001,-2.840248941121808E+001,
-1.487054225696141E+001,6.500655371490446E-002,1.390968365814577E-003,-8.412246321928016E+001,-2.061080466246728E+001,-2.373886919594679E+001,-2.353235068239161E+000,-8.412246321928016E+001,-2.909052195003781E+001,
-1.485100146555936E+001,6.469674826882915E-002,1.237990370119366E-003,-8.968533233619627E+001,-1.225001413861900E+001,-2.378076102126418E+001,-2.341232239500609E+000,-8.968533233619627E+001,-2.827509830269828E+001,
-1.483146067415731E+001,6.480262028266236E-002,1.357392870528165E-003,-8.516521659261400E+001,-1.727827881016011E+001,-2.376624357502710E+001,-2.339814130867336E+000,-8.516521659261400E+001,-2.821411763424375E+001,
-1.481191988275525E+001,6.491651745709658E-002,1.552262595621235E-003,-8.716384964087359E+001,-1.161222199163656E+001,-2.375041328396308E+001,-2.340586682398135E+000,-8.716384964087359E+001,-2.895541344901826E+001,
-1.479237909135320E+001,6.489204602935760E-002,1.288523238538974E-003,-8.652119997841338E+001,-1.350064922767037E+001,-2.375445866236295E+001,-2.359537741896057E+000,-8.652119997841338E+001,-2.898383178934385E+001,
-1.477283829995115E+001,6.483818020402202E-002,1.133889070703460E-003,-8.395503848433096E+001,-1.310592330805900E+001,-2.376205565962767E+001,-2.295312968625011E+000,-8.395503848433096E+001,-2.819458839208254E+001,
-1.475329750854910E+001,6.497247988139927E-002,1.322960213820648E-003,-8.411972089455132E+001,-5.910527234245866E+000,-2.374361089968236E+001,-2.337977047749512E+000,-8.411972089455132E+001,-2.832908142985066E+001,
-1.473375671714705E+001,6.488845874993229E-002,1.522417254801311E-003,-9.227050833985297E+001,-1.344537362653685E+001,-2.375426082761990E+001,-2.308259270316308E+000,-9.227050833985297E+001,-2.803055637741404E+001,
-1.471421592574500E+001,6.477810316113322E-002,1.367193638109511E-003,-8.817650746517181E+001,-1.516558569590615E+001,-2.376950130919341E+001,-2.335172363844395E+000,-8.817650746517181E+001,-2.849175419526797E+001,
-1.469467513434294E+001,6.475628280283728E-002,1.253793576554018E-003,-9.116808923130354E+001,-1.484686717176956E+001,-2.377273401612172E+001,-2.357859379786197E+000,-9.116808923130354E+001,-2.886630561435049E+001,
-1.467513434294089E+001,6.489950339406334E-002,1.233649781457923E-003,-1.000171146225619E+002,-9.779561517837234E+000,-2.375360358549611E+001,-2.364100450442730E+000,-1.000171146225619E+002,-2.881988928792231E+001,
-1.465559355153884E+001,6.508015466010060E-002,1.440256465532950E-003,-8.654092026780405E+001,-2.396579128469434E+001,-2.372890199698892E+001,-2.318012155769804E+000,-8.654092026780405E+001,-2.827107586110373E+001,
-1.463605276013679E+001,6.512001365924855E-002,1.159421435015474E-003,-8.892430872877047E+001,-1.671667842545200E+001,-2.372433386279925E+001,-2.350484802203522E+000,-8.892430872877047E+001,-2.895827590049549E+001,
-1.461651196873473E+001,6.492001645153525E-002,1.073051717398051E-003,-8.863115258573856E+001,-2.232167461252714E+001,-2.375124123611901E+001,-2.368659899293891E+000,-8.863115258573856E+001,-2.823881759115797E+001,
-1.459697117733268E+001,6.513328742883216E-002,1.260687965650516E-003,-9.140497454619789E+001,-6.238685218216355E+000,-2.372231331066717E+001,-2.353094751106621E+000,-9.140497454619789E+001,-2.791574829533800E+001,
-1.457743038593063E+001,6.491550948691359E-002,1.377462125162102E-003,-9.211035889146460E+001,-1.273102934178773E+001,-2.375107559038932E+001,-2.346745206800309E+000,-9.211035889146460E+001,-2.789763873364241E+001,
-1.455788959452858E+001,6.488483000876676E-002,1.066111399230204E-003,-9.304126621687422E+001,-1.641437768224773E+001,-2.375596426110293E+001,-2.360776570284045E+000,-9.304126621687422E+001,-2.802779128838408E+001,
-1.453834880312653E+001,6.488532136617475E-002,1.426332428480543E-003,-8.511816696673726E+001,-1.089487142403074E+001,-2.375497269197678E+001,-2.364361009740286E+000,-8.511816696673726E+001,-2.841660837016831E+001,
-1.451880801172447E+001,6.492730887002171E-002,1.046846314089166E-003,-8.383441792376634E+001,-1.633941521366282E+001,-2.375032309392870E+001,-2.333322385406376E+000,-8.383441792376634E+001,-2.819406954903338E+001,
-1.449926722032242E+001,6.510278451045916E-002,1.263125176859622E-003,-9.964337455986211E+001,-1.969146083292966E+001,-2.372637417403083E+001,-2.353752878870021E+000,-9.964337455986211E+001,-2.844597807893204E+001,
-1.447972642892037E+001,6.470724806984288E-002,1.229052675512866E-003,-8.321549073941115E+001,-1.562494354643318E+001,-2.377937485865952E+001,-2.349290040195891E+000,-8.321549073941115E+001,-2.857618251713681E+001,
-1.446018563751832E+001,6.493152346464781E-002,1.127970539992609E-003,-9.002913659883213E+001,-1.358527909177881E+001,-2.374957774860534E+001,-2.376842936892006E+000,-9.002913659883213E+001,-2.825826516330623E+001,
-1.444064484611627E+001,6.499929277816299E-002,1.236751907105085E-003,-9.091469769164034E+001,-2.791985078673849E+001,-2.374025536913859E+001,-2.309404838734772E+000,-9.091469769164034E+001,-2.814942878104775E+001,
-1.442110405471422E+001,6.496742314152143E-002,1.063832773533483E-003,-1.020731230303649E+002,-1.188190602589910E+001,-2.374492282911022E+001,-2.323129967558434E+000,-1.020731230303649E+002,-2.863494188148312E+001,
-1.440156326331217E+001,6.490935890084916E-002,1.021293287348906E-003,-8.415891463098924E+001,-1.501720638048461E+001,-2.375277858525090E+001,-2.341782119639238E+000,-8.415891463098924E+001,-2.899847250645679E+001,
-1.438202247191011E+001,6.502241367387093E-002,1.258752945263994E-003,-1.067327610144222E+002,-1.694292888527612E+001,-2.373711100191438E+001,-2.331052987065966E+000,-1.067327610144222E+002,-2.871047232275931E+001,
-1.436248168050806E+001,6.496873930213876E-002,1.034242157239153E-003,-9.728897416694713E+001,-1.877533257731635E+001,-2.374481077376786E+001,-2.335667932524287E+000,-9.728897416694713E+001,-2.901974425702098E+001,
-1.434294088910601E+001,6.486755703237244E-002,1.188590062057414E-003,-8.975019252361116E+001,-9.620031627597115E+000,-2.375799127748410E+001,-2.325288505871655E+000,-8.975019252361116E+001,-2.893938301520843E+001,
-1.432340009770396E+001,6.494943774906845E-002,1.548990995292929E-003,-9.683582640898335E+001,-1.676673558785445E+001,-2.374602258990664E+001,-2.335127572973530E+000,-9.683582640898335E+001,-2.827875216966095E+001,
-1.430385930630191E+001,6.502733266421222E-002,1.168550775316039E-003,-9.102152613302116E+001,-1.143697441543807E+001,-2.373667897200621E+001,-2.339124916131791E+000,-9.102152613302116E+001,-2.880005934974976E+001,
-1.428431851489986E+001,6.497401154882446E-002,1.359779511231138E-003,-8.659522935174192E+001,-1.312970345221762E+001,-2.374330465299006E+001,-2.330267670089454E+000,-8.659522935174192E+001,-2.827672528809526E+001,
-1.426477772349780E+001,6.490942887743814E-002,1.102436697306722E-003,-9.097324437257359E+001,-2.182823180987559E+001,-2.375259163917007E+001,-2.352270753641407E+000,-9.097324437257359E+001,-2.826209582393977E+001,
-1.424523693209575E+001,6.488566174713129E-002,1.137029181277707E-003,-8.869809015672553E+001,-1.656545496317806E+001,-2.375569182665492E+001,-2.354167664041337E+000,-8.869809015672553E+001,-2.803675806661188E+001,
-1.422569614069370E+001,6.507192770493638E-002,1.505833395173281E-003,-9.271447188916049E+001,-1.169818435577174E+001,-2.372980148672993E+001,-2.339323526854452E+000,-9.271447188916049E+001,-2.862563847888901E+001,
-1.420615534929165E+001,6.486378469301704E-002,9.183701756851975E-004,-8.857978509574757E+001,-1.195762677515340E+001,-2.375908378540944E+001,-2.366165291864910E+000,-8.857978509574757E+001,-2.838693947233287E+001,
-1.418661455788960E+001,6.508271252696689E-002,1.393436354110136E-003,-9.092445856293331E+001,-1.023184332913537E+001,-2.372869675305674E+001,-2.382476463553160E+000,-9.092445856293331E+001,-2.886861173908589E+001,
-1.416707376648754E+001,6.475541093659840E-002,1.071134811957656E-003,-8.996444544471783E+001,-1.329899069960127E+001,-2.377329060307753E+001,-2.342721774880231E+000,-8.996444544471783E+001,-2.791635894715889E+001,
-1.414753297508549E+001,6.500568283983159E-002,1.370110358651524E-003,-8.855627298379902E+001,-8.591963357960060E+000,-2.373904466722912E+001,-2.342335068321535E+000,-8.855627298379902E+001,-2.791598711673966E+001,
-1.412799218368344E+001,6.501858587372632E-002,1.277141821800002E-003,-8.482416035251410E+001,-1.728918012118427E+001,-2.373757426602807E+001,-2.337928927457015E+000,-8.482416035251410E+001,-2.827494275491374E+001,
-1.410845139228139E+001,6.503106749729369E-002,1.191273004512851E-003,-8.807291796684108E+001,-2.786403401903954E+001,-2.373612522831710E+001,-2.329227605874139E+000,-8.807291796684108E+001,-2.937306517830232E+001,
